,Year,COU,Country,Composting%,Disposal%,Landfill%,Material_recovery%,Recovery%,Recycling%,Amt_for_recovery_operations,Composting,Electronic_waste,Household_waste,Landfill,Municipal_waste_generated,Municipal_waste_generated_percapita,Municipal_waste_generated_1990,Municipal_waste_generated_2000,Municipal_waste_treated,Recycling,Total_Incineration,Waste_from_households,Country_y,CO2_emissions_percapita,Female_education_attainment_bach,Male_education_attainment_bach,Total_education_attainment_bach,Energy_use_percapita,Forest_area,GDP_2015_USD,GDP_growth%,GDP_percapita_2015_USD,GDP_percapita_growth%,Education_expense_%_of_gdp,Education_expense_%_of_total_exp,Population_density,Population_growth%,Population_female,Population_female_%,Population_total,Poverty_headcount%_ppp,Poverty_headcount%_national_line,Population_urban%,Population_urban_growth%
486,2005,LTU,Lithuania,0.835,97.959,97.944,2.003,2.041,1.168,24.45,10.0,0.087,1287.244,1173.58,1287.37,384.949,,100.897,1198.22,14.0,0.19,901.159,Lithuania,3.86151747214955,,,,2662.80073486213,20950.0,32449428669.3601,7.73236760360545,9766.48764716509,9.50104418230511,4.87839984893799,14.5795602798462,53.0077855775367,-1.62840112593427,1779050,53.5450753066673,3322528,1.8,,66.635,-1.64486853006564
487,2005,LUX,Luxembourg,17.963,18.688,18.688,43.573,81.312,25.611,254.31,56.18,0.0,0.0,58.45,312.76,683.106,139.875,109.64,312.76,80.1,118.03,268.81,Luxembourg,25.6042029749292,,,,9428.81128562768,877.0,47084244317.1613,2.48287474811472,101222.045664401,0.926765760747131,,,180.681774041935,1.53005466340868,235616,50.6528367493142,465158,0.0,,86.598,2.01739308726993
488,2005,LVA,Latvia,0.237,94.197,94.197,4.651,5.803,4.414,34.56,1.41,,710.67,561.0,716.0,317.94,,111.526,595.56,26.29,6.86,,Latvia,3.44381073876975,,,,2022.56433025028,33065.6,23569880506.8348,10.7152282938009,10527.9127366212,11.9180725410023,,,35.9779356228004,-1.08057145691172,1212351,54.1518279783801,2238799,2.4,,68.0,-0.933435957787239
489,2005,MEX,Mexico,,96.752,53.191,3.248,3.248,3.248,1150.0,,,,18832.4,35404.9,333.992,,115.202,35405.0,1150.0,,27242.0,Mexico,4.07706420551511,,,,1685.09973741948,676623.3,941098392797.58,2.30780706591736,8877.85129102564,0.869521533364463,4.84568977355957,21.9037895202637,54.5308258957278,1.4158169793862,54168352,51.0997125716447,106005199,6.5,,76.308,1.82420878524429
490,2005,NLD,Netherlands,30.172,43.167,2.091,56.833,56.833,26.662,4566.0,2424.0,91.0,7372.0,168.0,9769.0,596.866,131.48,102.519,8034.0,2142.0,3300.0,8612.0,Netherlands,10.2899112098076,,,,4989.46792952002,3664.9,688727404110.835,2.05087610813881,42201.7754133082,1.8126991927322,5.10939979553223,12.3359098434448,483.408412322275,0.23366314793854,8227240,50.4124205352024,16319868,0.1,,82.63,1.59346880368831
491,2005,NOR,Norway,12.955,19.898,18.041,39.322,80.102,26.367,1576.7,255.0,,,355.12,1968.0,429.128,98.4,71.434,1968.37,519.0,655.56,1843.7,Norway,7.86236437942606,,,,5802.71629019242,121075.0,337670104371.189,2.62541993829724,73036.740359019,1.9288407476117,6.86506986618042,16.3725299835205,12.6580888392417,0.681072964187373,2329544,50.3871353666674,4623291,0.2,12.0,77.675,1.03703635791594
492,2005,POL,Poland,3.4,92.675,92.205,7.325,7.325,3.924,685.0,318.0,,,8623.0,12169.0,317.157,109.65,99.534,9352.0,367.0,44.0,,Poland,7.8958860850048,,,,2414.16178954549,91940.0,327056108237.167,3.50684972910888,8569.4299709375,3.55234990388493,5.42574977874756,12.2654895782471,124.589315444129,-0.043948953332248,19686977,51.5832499695001,38165445,0.9,19.1,61.452,-0.226039605840911
493,2005,PRT,Portugal,6.604,62.574,62.574,15.156,37.426,8.551,1775.92,313.39,,,2969.27,4745.18,451.557,158.173,100.863,4745.18,405.78,1056.75,,Portugal,6.23326137717306,11.626070022583,9.11633014678955,10.4475898742676,2519.0049251047,32665.0,201916379874.368,0.78184821592744,19224.0346513314,0.595038718090478,5.07394981384277,10.8545999526978,114.828140373893,0.185532266654625,5425860,51.6584774183627,10503330,0.5,18.5,57.522,1.2604332701246
494,2005,RUS,Russia,,,,,,,4651.1,,,,,57695.05,401.574,,111.319,,,,,Russian Federation,11.231837384531,,,,4540.90815577671,8122020.5,1051042710015.96,6.39996544785382,7323.37939453125,6.80660765259209,3.77192997932434,11.9505701065063,8.76108889416588,-0.381452794741516,76738888,53.4695669045057,143518814,0.8,17.8,73.463,-0.320178954508602
495,2005,SVK,Slovak Republic,1.186,97.116,82.834,2.185,2.884,0.999,39.82,16.38,2.13,1331.84,1143.81,1467.77,271.862,,107.239,1380.85,13.79,182.85,1248.38,Slovak Republic,7.16943684330438,,,,3504.475593484,19096.6,61389146306.9351,6.62346240724349,11425.8982887223,6.61300408169996,3.75995993614197,9.46469974517822,111.700769230769,0.00980913417308711,2768010,51.5188845559572,5372807,0.2,11.6,55.563,-0.259770775137602
496,2005,SVN,Slovenia,1.811,78.053,78.053,21.797,21.947,19.986,185.18,15.28,2.15,939.86,658.57,988.73,495.609,,96.934,843.75,168.63,1.27,608.5,Slovenia,7.95811396513721,,,,3645.83743652754,12400.0,38487919291.2,3.79797264198646,19239.3999078218,3.61834092406035,5.60408020019531,12.0792798995972,99.3284011916584,0.173208905073743,1022293,51.1025429340359,2000474,0.1,,51.533,0.610744329465034
497,2005,SWE,Sweden,10.518,4.863,4.863,44.639,95.137,34.121,4110.62,454.45,,,210.11,4320.73,478.029,135.023,114.517,4320.73,1474.28,2181.89,,Sweden,5.56061783265837,,,,5711.12728266633,281180.0,415273396287.166,2.85880323990261,45990.3743263984,2.44824843978924,6.5064001083374,12.6876201629639,22.1671788927031,0.399942762807279,4551972,50.4118269290236,9029572,1.1,,84.319,0.472320307976532
498,2005,TUR,Türkiye,1.273,98.727,97.484,1.273,1.273,,338.77,338.77,,,25947.4,31351.87,461.712,,102.4,26617.17,,0.0,,Turkiye,3.46079561393785,,,,1240.1654166052,206157.15,525476244038.33,8.99230493626517,7738.57821530378,7.55969738600983,,,88.2287086002365,1.32312648689277,34483857,50.7836515137277,67903461,2.3,18.6,67.84,2.23380486219973
499,2005,USA,United States,8.099,56.079,56.079,31.447,43.921,23.348,101097.0,18643.0,6731.0,,129083.0,230180.0,780.288,121.828,104.223,230180.0,53742.0,28712.0,138108.0,United States,19.46926248422,,,,7846.49968849973,3061280.0,15600241891000.0,3.48322032025258,52789.7314187756,2.53378411366741,,,32.2548765979183,0.921713167161207,149690393,50.6538020129792,295516599,1.0,,79.928,1.13588459113456
500,2006,AUT,Austria,34.368,10.029,10.029,60.401,89.971,26.033,4349.4,1661.4,,,484.8,4932.5,595.329,153.948,106.167,4834.2,1258.5,1429.5,3677.7,Austria,8.96156919548461,,,,4078.81222561241,38531.76,351387070656.34,3.45404183614122,42496.3510516831,2.94341785870446,5.22652006149292,10.3745803833008,100.201660203587,0.494797775098466,4247864,51.3731775804146,8268641,0.1,12.0,58.532,0.0158696802034512
501,2006,BEL,Belgium,23.11,9.993,9.56,55.791,90.007,32.681,4634.034,1189.814,,,492.188,5114.829,481.646,148.86,105.886,5148.541,1682.599,1783.941,3916.6,Belgium,10.3005720657855,,,,5470.49182410472,6808.42,412928965821.953,2.55234994366351,39147.7635597291,1.87818319997308,,,348.347357992074,0.659558214980699,5371633,50.9258076946111,10547958,0.2,,97.454,0.711907500572579
502,2006,CAN,Canada,5.599,77.597,73.718,22.403,22.403,16.804,7626.683,1906.114,,,25096.16,,414.023,,,34043.694,5720.57,1320.85,13471.06,Canada,16.5953499034722,,,,8239.94637098436,3475141.14,1295556862674.08,4.16581762720676,39776.1794731157,3.11869306935945,,,3.63290915600646,1.01033450270045,16420787,50.4150905888848,32571174,,,80.213,1.12384675481251
503,2006,CHE,Switzerland,16.604,0.0,0.0,50.094,100.0,33.49,5330.0,885.0,,,0.0,5330.0,714.673,129.981,112.661,5330.0,1785.0,2660.0,3145.0,Switzerland,6.07701772119266,,,,3619.15163869697,12193.04,593984127045.962,4.01500760763153,79367.9002308094,3.36429654561768,4.81757020950317,15.8538799285889,189.385176000202,0.627558473346134,3816924,51.0015673184668,7483934,0.0,15.0,73.504,0.662946312521288
504,2006,CHL,Chile,,,,,,,,,,,,5310.9,324.736,,117.49,5310.9,,,,Chile,3.4944496661305,,,,1805.2207871506,163619.8,175222662457.306,6.04999082563968,10714.0290109207,4.93600113925538,3.02152991294861,16.2312793731689,21.9957002523092,1.05599431314121,8306863,50.7925001958176,16354507,2.1,29.1,86.842,1.12395583561074
505,2006,CHN,China (People's Republic of),3.661,95.844,81.395,3.661,3.661,,2882.0,2882.0,,,64082.0,148410.0,,219.321,125.569,78730.0,,11376.0,,China,4.91027613220527,,,,1515.1736777471,1911664.48,4982871172219.99,12.7209556651735,3800.75908240911,12.0933046939024,2.44000005722046,9.31999969482422,139.104692987575,0.558374367373002,637560457,48.6308718878836,1311020000,,,43.868,3.67472809325703
506,2006,COL,Colombia,,100.0,81.163,,0.0,,0.0,,,,6154.699,7583.09,175.531,,,7583.09,,,,Colombia,1.33538878336609,,,,658.918525796487,615788.74,200386165569.773,6.71686869844402,4638.47190524506,5.35040251622438,3.91671991348267,13.7713203430176,38.9372699414151,1.2887279460493,22029131,50.9922952764342,43200901,,,76.423,1.81219110019529
507,2006,CYP,Cyprus,,,,,,,22.7,0.0,,,499.49,522.19,,,,522.19,22.7,0.0,,Cyprus,7.65178267406849,,,,2207.92667296663,1723.48,19820728886.7281,4.71382866563106,26393.677734375,2.98129627294752,6.3302698135376,16.1796207427979,113.150216450216,1.72214379291535,517084,49.4576799029754,1045508,0.0,15.5,68.125,1.51239290931277
508,2006,CZE,Czech Republic,0.869,76.898,76.838,8.412,23.102,7.544,614.33,23.1,,2754.73,2043.29,3039.0,295.088,,88.497,2659.22,200.6,392.23,2127.09,Czechia,11.7786031293504,,,,4491.51613380532,26493.44,163297687890.645,6.76693268125427,15948.7452897204,6.47820360338791,4.1955099105835,10.1192798614502,132.542459546926,0.270795629232185,5245284,51.2289572310202,10238905,0.1,,73.533,0.177006690378909
509,2006,DEU,Germany,16.437,29.572,0.661,62.09,70.428,45.653,32697.0,7631.0,409.0,43770.0,307.0,46426.0,569.838,93.118,87.911,46426.0,21195.0,17293.0,40827.0,Germany,9.88644161356904,,,,4204.65468948158,113870.0,3023170179485.12,3.816441912988,36699.446781036,3.9336103307084,4.2939600944519,9.4924898147583,236.225197866483,-0.112797497644931,42099593,51.1063443883674,82376451,0.0,,76.179,0.148771505773609
510,2006,DNK,Denmark,17.483,5.048,5.048,41.781,94.952,24.297,3818.0,703.0,,,203.0,4021.0,738.572,,113.395,4021.0,977.0,2138.0,3363.0,Denmark,10.6910231947409,,,,3728.17103871206,5805.34,291913222677.846,3.9130079783106,53687.4415474978,3.57206346379428,7.72990989685059,15.5126399993896,135.9318,0.328645158919929,2743473,50.4567994411763,5437272,0.1,,86.098,0.610096500558927
511,2006,ESP,Spain,17.258,61.105,59.737,31.17,38.895,13.912,10194.07,4523.15,,,15656.66,26209.19,585.961,,98.884,26209.19,3646.33,2383.05,,Spain,7.69821256052189,,,,3194.08124621219,179647.76,1188189559212.11,4.10272711542463,26762.6421138652,2.35781315291435,4.1848201751709,10.8878297805786,88.9761493446631,1.69035255626114,22476408,50.6255969200529,44397319,0.8,19.7,77.502,1.99920810283443
512,2006,EST,Estonia,4.936,79.863,79.863,19.97,20.137,15.035,94.12,23.07,1.94,531.37,373.27,536.0,397.222,,84.676,467.39,70.27,0.78,186.66,Estonia,11.8650734270137,,,,3775.03508289959,22971.68,21757994918.8512,9.76558336997708,16155.2074300393,10.4147342313026,,,31.7718801604152,-0.589655559840225,721037,53.5366425739955,1346810,0.8,19.4,68.607,-0.776088125147073
513,2006,FIN,Finland,7.576,59.914,57.84,33.609,40.086,26.033,1042.27,196.99,40.11,,1503.91,2600.1,492.677,,100.004,2600.1,676.88,222.32,1274.9,Finland,12.7262791493077,,,,7111.856821567,223234.56,232105658667.187,4.02740965802573,44074.0309204141,3.62894134847109,5.92838001251221,12.2838201522827,17.3169839860577,0.383777136305104,2687312,51.0287655684805,5266268,0.1,13.0,83.037,0.542867277881872
514,2006,FRA,France,13.58,36.815,35.342,30.675,63.185,17.096,21459.0,4612.0,139.0,30298.0,12003.0,33962.0,536.564,,108.741,33962.0,5806.0,11541.0,26490.0,France,5.8400181063825,,,,4188.84325922155,159666.0,2279283420792.28,2.44932360111885,35825.7485784696,1.73754003299598,,,116.191329852417,0.697191228293622,32821949,51.5894994358867,63621376,0.0,,77.377,1.01691847691652
515,2006,GBR,United Kingdom,10.252,60.339,60.319,30.345,39.661,20.093,14028.0,3626.0,,,21335.0,35479.0,583.331,130.919,104.491,35370.0,7107.0,3302.0,30749.8,United Kingdom,8.90860027785501,,,,3598.81040619707,30170.0,2672872173613.0,2.58410467657816,43927.8860195651,1.83282608516863,4.97325992584229,12.9601697921753,251.50589013351,0.73504867842129,31031764,50.9998125822563,60846820,0.2,,80.199,1.08979547464129
516,2006,GRC,Greece,1.646,87.171,87.171,12.829,12.829,11.183,632.08,81.08,,,4295.06,4927.1,440.501,164.237,110.796,4927.14,551.0,0.0,,Greece,9.13763059219307,,,,2742.62996079439,37811.736,257538729747.581,5.65243370764124,23369.3529983481,5.33560186226536,,,85.4954383242824,0.30033180096664,5573215,50.57198192867,11020362,0.6,20.3,74.827,0.802744715055919
517,2006,HUN,Hungary,1.242,81.182,81.182,10.49,18.818,9.249,879.0,58.0,6.0,4447.0,3792.0,4711.0,468.492,85.655,103.493,4671.0,432.0,389.0,2978.0,Hungary,5.50669860053525,,,,2713.25708419014,19963.02,118304669166.674,3.94776972260202,11746.6312097236,4.10975962524648,5.28811979293823,10.3277101516724,112.391139381765,-0.155716484651578,5293164,52.5565460317511,10071370,0.1,,66.895,0.639721099642082
518,2006,IDN,Indonesia,,,,,,,,,,,,5256.52,,,,,,,,Indonesia,1.58936317605923,,,,802.354528572173,1003075.2,525006276753.314,5.50095178520348,2289.4220118994,4.10751435473269,,,122.13898341375,1.32958175171436,114113394,49.7620176451538,229318262,30.6,17.8,46.738,3.04736254502646
519,2006,IRL,Ireland,1.774,63.903,63.903,36.097,36.097,34.323,1119.0,55.0,,,1981.0,3384.6,800.025,,148.532,3100.0,1064.0,0.0,1979.0,Ireland,11.0586151837022,,,,3424.16085207967,6843.72,215655083012.389,4.98050201627498,50462.2653436861,2.18803345114927,4.54742002487183,13.548999786377,62.0349978226158,2.69600564359576,2140952,50.0972552716281,4273591,0.4,,60.738,3.12666512170803
520,2006,ISL,Iceland,,91.538,90.0,,8.462,,11.0,,,,117.0,171.0,570.513,,131.538,130.0,,13.0,,Iceland,7.66997361168881,,,,12734.0066231706,387.34,15411374460.634,6.31699308637074,50731.6906881713,3.85034869245426,7.19521999359131,16.0469799041748,3.03024438902743,2.34742243028387,151293,49.8029873851872,303782,0.1,10.1,93.159,2.47851963814189
521,2006,ISR,Israel,,88.0,88.0,,12.0,,507.24,,,,3719.76,4227.0,632.724,,106.538,4227.0,,,,Israel,9.12003655259718,,,,2882.39902462537,1536.0,211187334934.18,5.77681816129976,29939.9371867502,3.92332074508745,5.75635004043579,13.4212102890015,325.956561922366,1.76780587358185,3573824,50.6659465760845,7053700,0.2,,91.58,1.83552075799557
522,2006,ITA,Italy,8.743,62.888,62.747,22.444,37.112,13.702,10328.0,2433.0,,,17462.0,32516.0,555.424,162.58,112.283,27829.0,3813.0,4121.0,,Italy,8.02576641506568,,,,3175.79987086883,87645.24,1962458137126.76,1.79063968081796,33751.7000191328,1.48515735957702,4.52545022964478,9.46874046325684,196.61968158854,0.30055968851778,29924053,51.4654375131389,58143979,0.7,19.5,67.856,0.47460792573121
523,2006,JPN,Japan,,6.995,2.306,19.596,93.005,19.596,48429.48,,,,1201.0,52024.0,405.1,103.517,94.877,52072.0,10204.0,38067.0,36220.0,Japan,9.30373722786342,,,,4053.88343735824,249300.0,4287138774363.71,1.37235012762038,33531.5185630775,1.30812718300903,3.27667999267578,,350.765432098765,0.0633735894181335,65225372,51.0155117388089,127854000,,,87.118,1.380580980785
524,2006,KOR,Korea,,,,,,,,,,17828.0,,17828.0,364.727,58.174,105.181,,,,14944.0,"Korea, Rep.",10.0715773814551,,,,4412.52711800821,64226.0,1074951542999.1,5.26432659466724,22192.1851207944,4.71292765493601,,,499.982369942197,0.525199940498775,24144194,49.8452622642644,48438292,0.2,,81.528,0.749916123325417
525,2006,LTU,Lithuania,0.889,97.964,97.951,2.022,2.036,1.132,25.18,11.0,0.63,1324.471,1211.35,1325.72,401.328,,103.903,1236.69,14.0,0.16,928.004,Lithuania,3.98176232358873,,,,2666.01333553931,21100.0,34855268683.5691,7.41412133545715,10659.4002106998,9.142617036882,4.82572984695435,14.2896499633789,52.1682992980217,-1.59637831830094,1753785,53.6340461395156,3269909,1.5,,66.706,-1.48992834414436
526,2006,LUX,Luxembourg,17.772,17.384,17.384,43.803,82.616,26.031,266.56,57.34,0.0,0.0,56.09,322.65,692.962,144.298,113.107,322.65,83.99,125.23,275.94,Luxembourg,24.7970435387598,,,,9170.532565161,879.0,49917169128.3586,6.01671504402741,105614.179863952,4.33910831451982,,,183.586849281014,1.59505191774492,239195,50.6085552102506,472637,0.0,,87.009,2.06848436020593
527,2006,LVA,Latvia,0.752,94.517,94.517,4.842,5.483,4.09,38.87,5.33,0.95,749.75,670.0,760.0,341.564,,118.38,708.87,28.99,4.55,,Latvia,3.69642929846961,,,,2113.71073276303,33196.72,26390064781.509,11.9652039553464,11896.220843403,12.9969552466197,4.68466997146606,13.9116296768188,35.6494287045816,-0.91727295748817,1201645,54.168263999716,2218357,1.6,,67.967,-0.965773376970411
528,2006,MEX,Mexico,,96.746,54.717,3.254,3.254,3.254,1176.0,,,,19772.05,36135.0,335.952,,117.577,36135.0,1176.0,,27809.0,Mexico,4.16790016519564,,,,1698.58532650869,675185.26,983401498615.029,4.49507789421408,9142.80477389632,2.98443254099685,4.69992017745972,20.8243198394775,55.3307209547571,1.4562132376675,54971858,51.1080129997953,107560155,4.2,,76.616,1.8590281344028
529,2006,NLD,Netherlands,28.786,43.297,2.882,56.703,56.703,27.917,4564.0,2317.0,90.0,7344.0,232.0,9761.0,593.732,131.373,102.435,8049.0,2247.0,3253.0,8637.0,Netherlands,10.0146204252771,,,,4925.11241671638,3678.88,712564183491.074,3.46098895411502,43592.3027449221,3.29494984036958,5.04402017593384,11.971079826355,484.185456161137,0.160613668857538,8238158,50.3983037563478,16346101,0.0,,83.636,1.37073677080826
530,2006,NOR,Norway,13.508,20.22,18.223,40.338,79.78,26.83,1706.82,289.0,,,389.86,2140.0,462.577,107.0,77.677,2139.4,574.0,675.28,1939.8,Norway,7.98167321248383,,,,5833.77393455929,121064.0,345773607522.992,2.39982842629603,74189.5667781725,1.57841986579173,6.3827600479126,15.7071104049683,12.760447810231,0.805392739160981,2345801,50.331757895273,4660677,0.1,11.9,77.95,1.15882234278512
531,2006,NZL,New Zealand,,,,,,,,,,,3156.0,3156.0,753.963,94.775,,,,,,New Zealand,8.18955227686367,,,,4047.31802322803,98490.48,149074508969.822,2.88106230252933,35624.5540720312,1.6345704374196,5.95276021957397,15.1633701324463,15.8922942539212,1.21898486028427,2134243,51.0023216134616,4184600,,,86.4,1.28727292519303
532,2006,POL,Poland,3.625,91.445,90.989,8.555,8.555,4.931,845.0,358.0,,,8987.0,12235.0,318.998,110.245,100.074,9877.0,487.0,45.0,,Poland,8.23491249878749,,,,2536.97804532817,92210.0,347108369810.32,6.13113807329107,9100.59882935508,6.19841529972236,5.20765018463135,12.7101802825928,124.514452206843,-0.0633705742926632,19683468,51.6067484951615,38141267,0.7,17.3,61.341,-0.2441598232723
533,2006,PRT,Portugal,6.163,64.163,64.163,15.868,35.837,9.705,1755.31,301.88,,,3142.77,4898.08,464.588,163.269,104.113,4898.08,475.35,978.08,,Portugal,5.74494831950423,12.2734003067017,9.71245956420898,11.0716104507446,2390.32461381023,32636.0,205197590054.868,1.62503417629674,19501.2330070103,1.44193641296673,4.90767002105713,10.8683500289917,115.035399584563,0.18033244147767,5441374,51.712835928318,10522288,0.1,18.1,58.137,1.24382847284665
534,2006,RUS,Russia,,,,,,,5625.03,,,,,60847.25,424.309,,117.401,,,,,Russian Federation,11.5683619356961,,,,4688.39102332011,8127887.6,1137228929627.05,8.200068255056,7949.89013671875,8.55494147469737,3.86626005172729,12.4258003234863,8.73439418381291,-0.327445270108383,76548836,53.5120798998862,143049637,0.4,15.2,73.508,-0.266208543667034
535,2006,SVK,Slovak Republic,3.316,94.468,81.17,4.258,5.532,0.942,79.7,47.78,3.03,1371.58,1169.46,1523.99,282.29,,111.347,1440.76,13.57,189.99,1294.18,Slovak Republic,7.04813294857725,,,,3469.29139368411,19113.1,66603034743.8207,8.49317631950279,12395.7501160086,8.48818887389908,3.70770001411438,9.55078029632568,111.705904365904,0.00459711883568263,2768320,51.5222812120161,5373054,0.2,10.6,55.412,-0.267534008003681
536,2006,SVN,Slovenia,1.693,81.835,81.835,18.106,18.165,16.414,160.98,15.0,0.87,991.83,725.23,1036.47,517.606,,101.615,886.21,145.46,0.52,623.2,Slovenia,8.11712624623408,,,,3648.98289274631,12414.0,40699587892.4722,5.746396900645,20280.1519045957,5.40948263334755,5.59066009521484,12.2768802642822,99.6458788480636,0.31911453657107,1023633,51.0065036078718,2006868,0.1,,51.758,0.754828505825282
537,2006,SWE,Sweden,10.532,5.066,5.066,47.686,94.934,37.154,4235.26,469.88,149.9,3074.16,226.0,4461.26,490.455,139.414,118.242,4461.26,1657.52,2107.86,,Sweden,5.38516321789139,,,,5529.07795326361,281090.0,434636654376.703,4.66277355175126,47864.8108642309,4.07571489749014,6.36429023742676,12.7362499237061,22.2922170365422,0.562483906481893,4573942,50.3710132946064,9080505,0.4,,84.43,0.694032980903411
538,2006,TUR,Türkiye,1.008,98.992,97.738,1.008,1.008,,254.93,254.93,,,24708.67,30081.82,437.51,,98.252,25280.6,,0.0,,Turkiye,3.79715100757899,,,,1354.80702718475,207091.88,561986270867.401,6.94798808571993,8173.53625104099,5.62064533866236,2.72806000709534,8.01700973510742,89.3374855450021,1.24887663592494,34924109,50.793673394587,68756809,1.8,16.3,68.45,2.14403304484831
539,2006,USA,United States,8.082,55.43,55.43,32.143,44.57,24.061,103954.0,18851.0,,,129283.0,233237.0,783.308,123.446,105.607,233237.0,56118.0,28985.0,139942.0,United States,18.9459137521463,,,,7697.65253500041,3066464.0,16034367080000.0,2.78281062584327,53738.0917251561,1.79648632582968,,,32.5673998463204,0.964253917136075,151111214,50.6438964558909,298379912,1.0,,80.099,1.17796815968651
540,2007,AUS,Australia,6.886,58.583,58.583,40.259,41.417,33.373,4969.826,826.227,,12305.828,7029.523,12885.684,616.058,,97.619,11999.349,4004.599,,12241.4,Australia,18.521097005896,,,,5868.34709712113,1302265.0,1094260767801.94,3.7684875158189,52538.9755805727,3.12228858599492,4.65621995925903,13.0302696228027,2.71111516082423,0.624678435014185,10422152,50.0401002297773,20827600,,,84.822,0.76861501629068
541,2007,AUT,Austria,34.183,8.791,8.791,61.306,91.209,27.123,4432.2,1661.1,,,427.2,4951.1,595.533,154.529,106.567,4859.4,1318.0,1453.1,3728.0,Austria,8.58780176061628,,,,4019.59016993216,38556.82,364484726093.492,3.72741530093519,43937.7128905744,3.39173082681461,5.14690017700195,10.4522895812988,100.526987396995,0.324146535285463,4259861,51.3515532316357,8295487,0.4,15.2,58.249,-0.16052793407859
542,2007,BEL,Belgium,22.66,10.046,9.144,54.588,89.954,31.928,4906.261,1235.937,,,498.765,5242.921,490.103,152.588,108.537,5454.212,1741.409,1978.101,4042.3,Belgium,9.84311587357925,,,,5336.96321183546,6830.99,428111873071.133,3.67688113594973,40290.2277563956,2.91833834881372,,,350.914795244386,0.734330830765919,5409818,50.9125805696543,10625700,0.2,,97.505,0.786651495882078
543,2007,BRA,Brazil,,,,,,,,,,,,51432.0,,,89.349,,,,,Brazil,1.85430585595376,,,,1238.41162839544,5234330.7,1509031960385.82,6.06987060733128,7936.82442801739,4.97470189602738,4.97425985336304,13.2226600646973,22.7479373401259,1.03786468320243,96229936,50.6125865323673,190130445,7.9,,83.448,1.40403168822088
544,2007,CHE,Switzerland,17.017,0.0,0.0,50.961,100.0,33.943,5465.0,930.0,,,0.0,5465.0,725.091,133.273,115.515,5465.0,1855.0,2680.0,3224.0,Switzerland,5.76603447086402,,,,3410.81988267431,12231.58,617718082948.208,3.99572224602716,81804.8618433813,3.0704624986739,4.55798006057739,15.5604200363159,191.090115396295,0.893690977823134,3846987,50.9459351523275,7551117,0.0,15.7,73.53,0.929048227949449
545,2007,CHL,Chile,,100.0,100.0,,,,,,,,5492.9,5492.9,332.295,,121.516,5492.9,,,,Chile,3.90618357845886,,,,1852.50457632064,164528.0,184278574391.665,5.16823098528431,11147.9935659382,4.05043289107307,3.21378993988037,16.746410369873,22.2319967398848,1.06855546195518,8395791,50.790616520634,16530201,,,86.9,1.13532321402581
546,2007,CHN,China (People's Republic of),2.649,96.081,80.875,2.649,2.649,,2500.0,2500.0,,,76327.0,152150.0,,224.848,128.733,94377.0,,14351.0,,China,5.30636601507814,,,,1630.17102857988,1935274.31,5691976639213.17,14.2308609330803,4319.02376854822,13.6358205006408,2.70000004768372,8.42000007629395,139.83309813575,0.522271866392275,640793072,48.622836728759,1317885000,,,45.199,3.51125555182775
547,2007,COL,Colombia,,100.0,90.988,,0.0,,0.0,,,,8329.031,9153.993,209.294,,,9153.993,,,,Colombia,1.35307194211632,9.44157028198242,9.96172046661377,9.69025993347168,646.79753617444,613861.03,213888575539.513,6.73819469090975,4890.27760745772,5.42863484691856,4.08301019668579,14.4981698989868,39.4209211356467,1.23447805438202,22303332,50.9936001846653,43737512,,,76.816,1.7474014871928
548,2007,CYP,Cyprus,,,,,,,27.59,0.0,,,512.19,539.78,,,,539.78,27.59,0.0,,Cyprus,7.81229474594221,,,,2292.23527509429,1724.71,20831203213.1801,5.09806845261184,27154.900390625,2.88411062572962,6.28082990646362,16.72047996521,115.119913419913,1.72580254662518,527828,49.6215126707705,1063708,0.0,15.9,67.982,1.51572309810339
549,2007,CZE,Czech Republic,1.08,75.325,75.266,10.88,24.675,9.799,695.2,30.44,,2721.77,2120.53,3025.0,292.058,,88.09,2817.37,276.08,390.33,2117.35,Czechia,12.0033078275103,,,,4468.96035160506,26513.53,172393922455.409,5.57033885921025,16739.1787158121,4.95608533293907,3.84717988967896,9.51356029510498,133.318161812298,0.583542205385113,5267484,51.1464455587164,10298828,0.1,,73.463,0.488301512379783
550,2007,DEU,Germany,16.098,25.264,0.624,63.199,74.736,47.1,35789.0,7709.0,396.0,45156.0,299.0,47887.0,589.177,96.049,90.678,47887.0,22555.0,17324.0,41750.0,Germany,9.52758665221032,,,,3985.81195485319,113925.0,3113153483420.82,2.97645513131597,37842.3577913563,3.11424588261349,4.36679983139038,10.0622701644897,235.943361918146,-0.133718572600486,42017960,51.075498614407,82266372,0.0,,76.378,0.127167671405373
551,2007,DNK,Denmark,17.552,4.73,4.73,44.192,95.27,26.64,4109.0,757.0,,,204.0,4313.0,788.494,,121.63,4313.0,1149.0,2203.0,3607.0,Denmark,9.77947563396529,,,,3622.59683255582,5820.23,294567411335.295,0.909238928302372,53935.8702479631,0.46273149419045,7.61560010910034,15.3566999435425,136.53595,0.443466054321374,2754784,50.4406280164975,5461438,0.0,,86.293,0.669712104371388
